CustomerKey	Gender	MaritalStatus	Pets	Neighborhood
1582	M	Married	4	Guaianases
1583	F	Married	1	Itaquera
1584	F	Married	3	Itaquera
1586	F	Single	2	Vila Prudente
1587	M	Married	2	Guaianases
1588	M	Single	1	São Miguel Paulista
1589	M	Married	1	Itaquera
1590	F	Married	1	São Miguel Paulista
1593	F	Single	2	Cidade tiradentes
1594	M	Married	2	Guaianases
1596	M	Married	2	Guaianases
1598	M	Married	1	Guaianases
1599	F	Single	4	Itaquera
1601	M	Single	1	Itaquera
1602	F	Single	5	Itaquera
1603	F	Married	3	Vila Prudente
1605	M	Single	1	Itaquera
1606	M	Married	1	Guaianases
1607	F	Married	1	Itaquera
1610	F	Single	1	Guaianases
1611	M	Single	1	Itaquera
1612	M	Married	3	Guaianases
1614	F	Single	3	São Miguel Paulista
1615	F	Single	4	Itaquera
1616	M	Single	3	Guaianases
1617	M	Married	4	Guaianases
1620	F	Married	1	Cidade tiradentes
1622	M	Married	1	Guaianases
1624	M	Single	4	Guaianases
1625	M	Married	1	Cidade tiradentes
1626	M	Married	1	Itaquera
1628	M	Married	5	Itaquera
1631	M	Married	3	Guaianases
1633	M	Single	4	Guaianases
1634	F	Married	1	Guaianases
1636	F	Single	2	Guaianases
1638	M	Single	1	Guaianases
1639	F	Married	4	Vila Prudente
1641	M	Married	2	São Miguel Paulista
1642	F	Married	4	Itaquera
1643	F	Married	1	Guaianases
1646	M	Single	2	Itaquera
1647	F	Married	1	Itaquera
1648	F	Married	3	Guaianases
1650	M	Married	2	Cidade tiradentes
1654	M	Single	1	Itaquera
1655	M	Single	2	Itaquera
1656	F	Single	4	Itaquera
1658	F	Single	3	Itaquera
1659	F	Married	1	Itaquera
1660	F	Single	4	Itaquera
1662	F	Single	1	São Miguel Paulista
1663	F	Married	2	Cidade tiradentes
1665	F	Single	4	Itaquera
1666	F	Single	3	Cidade tiradentes
1669	F	Married	5	Guaianases
1674	M	Single	1	Cidade tiradentes
1675	M	Single	2	Itaquera
1676	M	Married	3	Guaianases
1681	F	Married	5	Itaquera
1682	F	Single	1	Itaquera
1683	M	Married	3	Cidade tiradentes
1684	M	Married	3	Itaquera
1686	M	Married	1	Itaquera
1690	M	Married	2	Guaianases
1692	F	Married	3	Guaianases
1693	M	Married	3	Guaianases
1696	M	Single	3	Vila Prudente
1701	F	Single	1	Itaquera
1702	M	Single	2	Cidade tiradentes
1706	F	Single	3	Itaquera
1718	M	Single	4	Itaquera
1719	M	Married	3	Cidade tiradentes
1720	F	Single	4	Guaianases
1721	M	Married	4	Itaquera
1722	F	Single	3	Cidade tiradentes
1726	F	Single	1	São Miguel Paulista
1728	F	Married	4	Vila Prudente
1729	M	Single	1	Guaianases
1730	F	Married	1	Guaianases
1731	F	Married	5	Itaquera
1736	F	Single	1	Itaquera
1737	M	Married	5	Guaianases
1738	M	Single	4	Cidade tiradentes
1740	F	Married	1	Vila Prudente
1741	M	Married	4	Guaianases
1742	F	Married	2	Cidade tiradentes
1743	M	Married	3	Itaquera
1744	M	Married	3	Itaquera
1745	M	Married	3	São Miguel Paulista
1747	F	Single	1	Guaianases
1748	F	Single	1	Itaquera
1750	F	Single	3	Itaquera
1753	F	Married	3	Cidade tiradentes
1754	F	Single	5	Guaianases
1755	F	Married	1	Guaianases
1758	F	Single	4	Guaianases
1759	F	Married	1	Cidade tiradentes
1763	M	Married	4	Guaianases
1765	M	Single	2	Vila Prudente
1767	M	Single	1	Cidade tiradentes
1769	F	Single	4	Cidade tiradentes
1770	M	Single	5	Guaianases
1771	M	Married	4	Vila Prudente
1773	M	Married	2	Itaquera
1774	F	Single	1	Vila Prudente
1777	M	Single	3	Cidade tiradentes
1780	F	Single	3	Guaianases
1781	M	Single	1	Cidade tiradentes
1782	F	Married	1	São Miguel Paulista
1783	M	Married	1	Guaianases
1785	F	Single	5	Guaianases
1787	F	Married	2	Guaianases
1788	F	Married	5	São Miguel Paulista
1791	M	Single	1	Itaquera
1792	M	Single	4	Cidade tiradentes
1793	F	Single	1	Itaquera
1794	F	Single	4	Itaquera
1795	M	Single	4	Guaianases
1796	F	Single	2	Vila Prudente
1798	M	Single	1	Guaianases
1799	M	Single	5	Cidade tiradentes
1802	F	Married	1	São Miguel Paulista
1805	F	Single	1	São Miguel Paulista
1807	F	Married	1	Itaquera
1808	M	Single	4	Guaianases
1810	F	Married	1	Vila Prudente
1811	M	Single	4	Guaianases
1812	M	Single	5	São Miguel Paulista
1813	F	Single	4	Itaquera
1814	M	Married	2	Cidade tiradentes
1815	M	Married	5	Cidade tiradentes
1820	M	Single	4	Itaquera
1821	M	Single	4	Itaquera
1822	M	Married	2	Itaquera
1823	M	Single	2	São Miguel Paulista
1825	M	Married	5	São Miguel Paulista
1826	M	Single	1	Cidade tiradentes
1829	M	Single	3	Guaianases
1832	F	Single	4	São Miguel Paulista
1836	F	Married	3	São Miguel Paulista
1838	M	Single	3	Guaianases
1839	F	Married	3	Guaianases
1841	M	Married	1	Itaquera
1843	M	Married	2	São Miguel Paulista
1844	M	Married	1	Guaianases
1845	F	Single	2	São Miguel Paulista
1848	M	Single	1	Guaianases
1849	F	Single	1	Itaquera
1850	M	Single	1	Guaianases
1852	F	Single	1	Vila Prudente
1853	F	Single	4	Guaianases
1856	F	Single	1	Guaianases
1861	F	Married	4	Itaquera
1862	F	Single	3	Itaquera
1864	M	Single	4	Itaquera
1865	F	Single	2	Cidade tiradentes
1866	F	Married	1	Cidade tiradentes
1869	F	Single	4	Guaianases
1871	F	Married	1	Guaianases
1872	M	Single	4	Itaquera
1874	M	Single	2	Itaquera
1877	F	Married	1	Cidade tiradentes
1882	M	Single	5	São Miguel Paulista
1883	M	Married	1	Itaquera
1887	M	Married	5	Guaianases
1890	M	Married	4	Guaianases
1891	M	Single	1	Cidade tiradentes
1893	M	Single	2	Itaquera
1894	F	Single	3	São Miguel Paulista
1896	F	Married	3	Vila Prudente
1897	F	Single	4	Itaquera
1898	M	Single	1	Itaquera
1899	M	Single	3	Cidade tiradentes
1900	F	Single	3	Cidade tiradentes
1901	M	Married	2	Itaquera
1904	M	Single	2	Vila Prudente
1906	M	Married	1	Cidade tiradentes
1910	F	Single	1	Cidade tiradentes
1913	M	Married	3	Itaquera
1915	M	Single	1	Guaianases
1916	M	Single	3	Itaquera
1917	M	Married	1	São Miguel Paulista
1918	F	Married	1	Cidade tiradentes
1920	M	Single	2	Cidade tiradentes
1921	F	Married	4	Itaquera
1922	M	Single	2	Itaquera
1925	F	Single	4	Vila Prudente
1926	F	Married	2	Guaianases
1928	F	Married	2	Itaquera
1929	F	Single	1	Cidade tiradentes
1930	F	Single	4	Cidade tiradentes
1931	M	Married	1	Itaquera
1932	M	Married	2	Itaquera
1934	F	Married	2	Vila Prudente
1935	F	Single	4	Cidade tiradentes
1936	M	Single	4	Cidade tiradentes
1938	M	Single	3	Guaianases
1939	F	Married	5	Cidade tiradentes
1940	F	Married	1	Itaquera
1941	F	Single	5	Itaquera
1942	F	Single	2	Guaianases
1946	M	Single	4	Cidade tiradentes
1947	M	Married	1	Cidade tiradentes
1948	M	Married	1	São Miguel Paulista
1950	F	Single	3	Guaianases
1952	F	Married	1	São Miguel Paulista
1953	F	Single	1	Cidade tiradentes
1954	F	Married	3	Itaquera
1956	M	Single	1	Itaquera
1957	M	Married	2	Itaquera
1958	F	Single	4	São Miguel Paulista
1959	M	Single	1	Itaquera
1961	F	Married	5	Vila Prudente
1962	M	Single	1	Guaianases
1965	F	Married	3	Itaquera
1966	F	Single	5	Cidade tiradentes
1972	F	Single	2	Guaianases
1973	M	Married	2	Itaquera
1974	F	Married	1	Vila Prudente
1975	M	Married	2	Cidade tiradentes
1976	F	Single	4	Cidade tiradentes
1977	M	Married	4	São Miguel Paulista
1978	F	Single	3	Itaquera
1979	M	Single	5	Guaianases
1980	F	Married	4	Vila Prudente
1983	M	Married	5	Itaquera
1984	F	Married	1	Guaianases
1985	M	Married	2	Vila Prudente
1987	F	Married	1	Itaquera
1990	F	Single	2	Cidade tiradentes
1991	F	Single	1	Itaquera
1995	F	Single	5	Itaquera
1996	F	Married	1	Itaquera
1999	M	Married	2	Guaianases
2001	F	Married	4	Itaquera
2002	M	Single	3	Itaquera
2011	M	Married	3	São Miguel Paulista
2015	F	Single	2	São Miguel Paulista
2019	M	Single	4	Guaianases
2022	M	Single	3	Vila Prudente
2023	F	Married	1	Guaianases
2024	F	Married	2	Guaianases
2029	M	Married	1	Cidade tiradentes
2032	F	Married	3	São Miguel Paulista
2034	F	Married	5	Guaianases
2035	F	Married	5	Itaquera
2039	F	Single	1	Guaianases
2041	F	Single	1	Itaquera
2043	M	Married	4	Guaianases
2044	M	Single	1	Itaquera
2047	F	Married	3	Guaianases
2048	M	Single	3	São Miguel Paulista
2050	F	Married	3	Guaianases
2051	M	Married	3	Cidade tiradentes
2052	F	Single	1	Itaquera
2053	M	Single	5	Guaianases
2054	M	Single	1	Itaquera
2057	F	Single	2	São Miguel Paulista
2059	F	Married	1	Itaquera
2060	M	Single	1	Vila Prudente
2061	M	Married	3	Guaianases
2063	M	Married	2	São Miguel Paulista
2065	M	Married	2	Itaquera
2066	F	Married	5	Cidade tiradentes
2067	F	Single	3	Itaquera
2068	F	Married	3	Itaquera
2070	F	Married	4	São Miguel Paulista
2071	F	Single	2	Guaianases
2075	F	Single	1	Itaquera
2076	F	Single	3	Itaquera
2077	M	Married	4	São Miguel Paulista
2078	M	Married	1	Guaianases
2082	M	Single	5	São Miguel Paulista
2084	F	Married	1	Itaquera
2086	M	Married	1	Itaquera
2088	M	Married	1	Itaquera
2090	F	Single	2	Itaquera
2094	F	Married	2	São Miguel Paulista
2095	M	Married	1	Vila Prudente
2096	F	Married	1	Guaianases
2099	M	Married	1	Cidade tiradentes
2106	M	Single	5	Itaquera
2107	F	Single	2	Cidade tiradentes
2108	F	Married	5	Vila Prudente
2110	F	Single	3	Guaianases
2111	M	Single	2	Itaquera
2112	M	Married	2	Itaquera
2114	F	Single	3	Cidade tiradentes
2115	M	Married	1	Cidade tiradentes
2118	F	Single	4	Cidade tiradentes
2123	M	Married	1	Cidade tiradentes
2124	M	Single	3	Cidade tiradentes
2127	F	Married	4	Itaquera
2128	M	Single	3	Cidade tiradentes
2130	M	Married	4	Cidade tiradentes
2132	M	Married	3	Itaquera
2134	F	Married	4	Guaianases
2135	F	Married	3	Vila Prudente
2139	F	Married	4	Cidade tiradentes
2141	M	Single	1	Cidade tiradentes
2143	M	Single	3	Itaquera
2144	M	Married	4	Guaianases
2147	M	Single	1	Itaquera
2150	F	Single	4	Itaquera
2151	M	Married	2	Itaquera
2153	F	Married	4	Guaianases
2156	F	Married	3	Cidade tiradentes
2158	M	Married	3	Guaianases
2162	M	Married	1	São Miguel Paulista
2163	M	Single	1	Cidade tiradentes
2168	F	Married	3	Guaianases
2169	M	Married	3	São Miguel Paulista
2171	M	Single	1	São Miguel Paulista
2175	F	Married	5	São Miguel Paulista
2176	F	Married	5	Cidade tiradentes
2177	M	Married	1	Itaquera
2178	M	Married	1	Itaquera
2181	M	Single	5	São Miguel Paulista
2182	M	Single	3	Itaquera
2183	F	Married	4	Itaquera
2185	F	Married	2	Vila Prudente
2187	M	Married	1	Itaquera
2188	M	Married	2	Itaquera
2191	F	Married	5	Cidade tiradentes
2193	M	Married	3	Itaquera
2194	M	Married	2	Itaquera
2198	F	Single	3	Itaquera
2200	M	Single	1	Cidade tiradentes
2201	F	Married	2	Guaianases
2204	M	Single	5	Guaianases
2206	F	Single	2	Cidade tiradentes
2208	F	Married	5	Itaquera
2211	F	Single	5	Itaquera
2215	F	Single	1	Guaianases
2217	F	Single	4	Itaquera
2218	M	Single	4	Itaquera
2219	M	Married	3	Cidade tiradentes
2220	F	Married	2	Guaianases
2221	M	Single	1	Guaianases
2222	M	Married	2	Cidade tiradentes
2224	F	Married	3	Guaianases
2227	M	Single	2	Vila Prudente
2228	F	Single	2	Itaquera
2229	M	Single	4	São Miguel Paulista
2232	M	Single	2	Cidade tiradentes
2234	M	Single	1	Itaquera
2237	F	Single	4	Cidade tiradentes
2239	M	Married	2	Cidade tiradentes
2242	M	Single	4	Itaquera
2244	F	Single	5	Itaquera
2245	M	Married	4	Guaianases
2246	M	Single	3	Itaquera
2248	F	Married	1	Itaquera
2251	M	Married	1	Itaquera
2252	F	Single	1	Itaquera
2254	M	Single	1	Itaquera
2255	M	Single	3	Guaianases
2257	M	Single	2	Cidade tiradentes
2258	F	Married	1	Guaianases
2259	M	Married	3	Itaquera
2260	M	Married	4	Guaianases
2263	M	Single	1	Guaianases
2269	M	Single	1	Guaianases
2270	M	Single	3	Guaianases
2271	M	Single	4	Itaquera
2272	M	Single	1	Itaquera
2273	F	Single	1	São Miguel Paulista
2278	M	Married	2	Itaquera
2279	F	Single	1	Itaquera
2280	F	Single	2	Itaquera
2282	M	Married	5	Cidade tiradentes
2286	M	Single	3	Cidade tiradentes
2293	F	Single	3	Itaquera
2294	M	Single	2	Guaianases
2295	M	Married	4	Itaquera
2296	F	Single	4	Cidade tiradentes
2298	F	Single	4	Guaianases
2300	F	Single	5	Cidade tiradentes
2302	M	Single	3	Itaquera
2304	M	Single	1	Itaquera
2309	M	Single	4	São Miguel Paulista
2310	F	Married	4	Guaianases
2311	M	Married	5	Itaquera
2313	F	Married	3	Guaianases
2314	F	Single	1	Itaquera
2316	M	Married	4	Cidade tiradentes
2318	M	Married	5	Itaquera
2320	F	Married	1	Vila Prudente
2323	M	Single	3	Cidade tiradentes
2324	M	Single	4	Cidade tiradentes
2327	F	Married	4	Itaquera
2329	M	Married	2	São Miguel Paulista
2330	M	Married	4	Cidade tiradentes
2331	F	Single	4	Guaianases
2334	M	Single	2	São Miguel Paulista
2335	M	Single	2	Itaquera
2337	M	Married	5	Cidade tiradentes
2338	M	Single	1	Itaquera
2341	M	Married	5	São Miguel Paulista
2343	F	Single	4	Itaquera
2344	M	Single	1	Itaquera
2352	F	Married	3	Guaianases
2354	F	Single	2	Cidade tiradentes
2355	M	Married	2	Guaianases
2359	M	Married	2	Guaianases
2361	M	Single	3	Guaianases
2362	F	Married	3	Itaquera
2366	F	Married	4	Cidade tiradentes
2368	F	Single	1	Guaianases
2371	M	Single	1	Guaianases
2373	F	Married	4	Itaquera
2374	F	Single	3	Itaquera
2376	M	Single	2	Guaianases
2377	M	Married	1	Itaquera
2378	F	Married	4	Guaianases
2379	F	Married	5	Vila Prudente
2381	M	Married	3	Cidade tiradentes
2384	F	Married	5	Guaianases
2385	F	Single	1	Cidade tiradentes
2388	F	Single	3	São Miguel Paulista
2389	M	Married	2	Itaquera
2390	F	Married	3	Itaquera
2391	F	Married	3	Cidade tiradentes
2393	F	Married	3	Cidade tiradentes
2394	F	Single	2	Cidade tiradentes
2396	F	Single	1	Cidade tiradentes
2397	F	Single	2	Guaianases
2398	F	Single	4	Itaquera
2400	F	Married	3	Cidade tiradentes
2402	F	Single	1	Cidade tiradentes
2404	F	Married	2	Cidade tiradentes
2405	F	Single	4	Guaianases
2408	M	Married	1	Vila Prudente
2412	M	Single	5	Itaquera
2414	F	Single	5	Vila Prudente
2420	F	Married	1	Itaquera
2421	F	Married	1	Cidade tiradentes
2422	F	Single	1	Itaquera
2423	M	Married	2	Cidade tiradentes
2426	M	Single	2	Itaquera
2428	M	Single	3	Guaianases
2429	M	Single	1	Itaquera
2431	F	Single	4	Guaianases
2432	M	Married	4	Cidade tiradentes
2433	M	Married	1	São Miguel Paulista
2434	F	Single	5	São Miguel Paulista
2435	F	Married	5	Itaquera
2437	F	Married	3	Guaianases
2438	F	Married	1	Itaquera
2439	F	Single	2	São Miguel Paulista
2441	M	Married	5	Itaquera
2443	F	Single	4	Itaquera
2444	F	Single	1	Itaquera
2445	M	Married	2	Cidade tiradentes
2446	M	Single	1	São Miguel Paulista
2447	M	Single	3	Itaquera
2448	F	Single	1	Guaianases
2449	M	Single	1	Cidade tiradentes
2450	F	Married	1	São Miguel Paulista
2451	M	Single	2	Cidade tiradentes
2452	F	Single	1	Cidade tiradentes
2457	F	Single	2	Cidade tiradentes
2458	M	Single	4	Itaquera
2459	F	Single	4	Itaquera
2460	M	Single	5	Guaianases
2462	F	Married	3	Cidade tiradentes
2463	M	Married	4	Cidade tiradentes
2464	F	Single	1	Cidade tiradentes
2467	F	Married	4	São Miguel Paulista
2468	F	Single	4	Itaquera
2471	M	Single	2	Itaquera
2472	M	Married	4	Cidade tiradentes
2475	F	Single	5	Cidade tiradentes
2476	F	Single	4	São Miguel Paulista
2478	F	Single	4	Guaianases
2479	M	Single	4	Itaquera
2480	M	Married	1	Cidade tiradentes
2481	F	Single	3	São Miguel Paulista
2482	F	Married	4	Itaquera
2483	F	Single	4	Guaianases
2489	M	Married	4	São Miguel Paulista
2491	M	Married	5	Cidade tiradentes
2492	M	Single	4	Cidade tiradentes
2493	F	Single	1	Itaquera
2494	F	Married	1	Cidade tiradentes
2496	M	Single	2	Guaianases
2500	F	Married	1	Cidade tiradentes
2501	F	Single	2	Vila Prudente
2502	F	Married	1	Guaianases
2506	M	Married	3	Itaquera
2507	F	Single	4	Guaianases
2510	M	Single	1	Guaianases
2511	M	Married	2	Itaquera
2512	F	Married	2	Guaianases
2513	M	Single	2	Guaianases
2516	M	Married	5	Cidade tiradentes
2518	M	Single	1	Vila Prudente
2519	M	Married	1	São Miguel Paulista
2523	M	Single	3	Cidade tiradentes
2524	F	Single	3	Itaquera
2525	M	Single	1	Itaquera
2526	F	Single	3	Guaianases
2527	M	Married	4	Cidade tiradentes
2528	M	Single	1	Guaianases
2530	F	Married	3	Itaquera
2531	F	Single	3	Vila Prudente
2532	F	Single	4	São Miguel Paulista
2533	M	Married	1	Cidade tiradentes
2535	M	Married	2	Guaianases
2542	M	Married	4	Itaquera
2544	F	Married	4	Vila Prudente
2547	F	Married	3	São Miguel Paulista
2548	M	Single	1	Itaquera
2549	M	Single	3	Cidade tiradentes
2550	M	Married	3	Guaianases
2551	F	Married	4	São Miguel Paulista
2553	M	Married	2	Guaianases
2554	F	Single	1	Itaquera
2555	M	Married	4	Itaquera
2556	M	Married	2	Guaianases
2557	F	Single	1	Cidade tiradentes
2559	F	Married	3	Itaquera
2563	M	Single	2	Itaquera
2564	M	Married	4	Cidade tiradentes
2566	F	Married	3	Itaquera
2568	M	Married	2	Guaianases
2570	M	Married	2	Guaianases
2571	F	Married	2	Cidade tiradentes
2572	M	Single	5	Itaquera
2575	M	Married	1	Cidade tiradentes
2577	F	Single	1	Vila Prudente
2581	M	Married	1	Itaquera
2582	F	Married	4	Cidade tiradentes
2584	F	Married	1	Guaianases
2586	F	Single	1	Itaquera
2587	F	Married	1	Guaianases
2588	M	Married	3	São Miguel Paulista
2589	M	Married	4	Cidade tiradentes
2591	F	Single	1	Cidade tiradentes
2592	M	Single	1	Itaquera
2594	M	Married	3	Itaquera
2596	M	Married	4	Itaquera
2599	M	Married	2	Itaquera
2600	F	Married	4	Itaquera
2601	F	Married	4	Itaquera
2605	F	Single	2	Guaianases
2612	M	Married	1	Guaianases
2613	F	Married	2	Guaianases
2614	M	Married	3	Itaquera
2618	F	Married	5	Cidade tiradentes
2619	F	Single	2	Itaquera
2621	F	Married	4	Cidade tiradentes
2622	F	Single	4	São Miguel Paulista
2623	M	Married	2	Guaianases
2625	F	Single	3	Itaquera
2627	M	Single	1	Itaquera
2628	M	Single	3	Cidade tiradentes
2629	F	Married	4	Itaquera
2632	M	Single	3	Itaquera
2634	F	Married	5	São Miguel Paulista
2636	F	Single	2	Itaquera
2638	F	Married	3	Itaquera
2641	F	Married	1	São Miguel Paulista
2646	F	Married	2	São Miguel Paulista
2647	M	Single	2	Cidade tiradentes
2648	M	Married	1	Guaianases
2649	F	Married	3	São Miguel Paulista
2651	F	Married	5	Cidade tiradentes
2652	F	Single	1	Cidade tiradentes
2654	F	Married	3	Itaquera
2656	F	Married	2	Itaquera
2657	F	Married	2	Cidade tiradentes
2658	M	Married	4	Itaquera
2660	M	Single	5	Vila Prudente
2662	F	Single	4	Guaianases
2663	M	Married	1	Guaianases
2664	F	Single	3	Itaquera
2665	F	Single	5	Guaianases
2667	F	Married	1	Itaquera
2668	M	Married	1	Itaquera
2670	F	Single	1	Guaianases
2672	M	Single	1	Guaianases
2673	M	Married	5	Guaianases
2674	M	Married	1	Guaianases
2675	M	Single	1	Cidade tiradentes
2677	F	Single	1	Itaquera
2678	M	Married	1	Guaianases
2680	F	Single	4	Guaianases
2682	F	Single	3	São Miguel Paulista
2684	F	Single	4	Itaquera
2686	F	Married	1	Guaianases
2687	F	Single	5	Guaianases
2688	F	Married	5	Cidade tiradentes
2689	M	Single	1	Guaianases
2690	F	Married	1	Guaianases
2692	F	Married	1	Guaianases
2693	F	Married	4	Itaquera
2694	F	Single	2	Guaianases
2695	F	Married	3	Itaquera
2697	M	Married	1	São Miguel Paulista
2698	M	Married	2	Itaquera
2699	F	Married	3	Guaianases
2700	F	Single	4	Guaianases
2701	M	Married	2	Cidade tiradentes
2703	M	Single	2	Cidade tiradentes
2704	F	Single	1	Cidade tiradentes
2705	F	Married	1	Guaianases
2706	F	Married	4	Guaianases
2708	F	Married	5	Cidade tiradentes
2709	F	Single	4	Itaquera
2711	M	Married	1	Itaquera
2712	M	Married	4	Cidade tiradentes
2715	F	Single	3	Itaquera
2716	F	Married	4	Itaquera
2718	M	Married	1	São Miguel Paulista
2723	F	Married	2	Guaianases
2725	F	Single	2	Guaianases
2727	F	Single	1	Guaianases
2728	F	Married	3	Cidade tiradentes
2732	F	Single	2	Vila Prudente
2733	M	Married	1	Cidade tiradentes
2735	M	Single	3	Guaianases
2741	M	Single	3	Vila Prudente
2742	M	Married	3	Itaquera
2743	F	Single	4	Cidade tiradentes
2747	M	Single	4	Guaianases
2749	F	Single	1	Cidade tiradentes
2750	F	Married	1	Itaquera
2751	F	Married	3	Cidade tiradentes
2752	F	Single	3	Cidade tiradentes
2756	F	Married	1	Guaianases
2757	M	Married	5	Itaquera
2759	M	Married	4	Vila Prudente
2760	M	Single	4	Itaquera
2762	M	Single	2	Itaquera
2769	M	Single	1	Guaianases
2770	F	Single	5	Itaquera
2771	M	Married	2	Itaquera
2775	F	Married	4	Guaianases
2776	F	Married	1	Vila Prudente
2777	F	Single	4	Itaquera
2779	F	Married	1	Cidade tiradentes
2781	F	Married	3	Guaianases
2787	F	Married	3	Itaquera
2788	F	Single	3	Itaquera
2790	M	Married	2	Cidade tiradentes
2791	F	Married	5	Guaianases
2795	M	Married	3	Itaquera
2796	F	Married	3	Cidade tiradentes
2797	M	Single	2	São Miguel Paulista
2799	F	Single	2	Itaquera
2801	M	Single	3	Vila Prudente
2802	F	Married	5	Cidade tiradentes
2808	M	Married	1	Itaquera
2813	F	Married	5	Itaquera
2814	M	Single	4	São Miguel Paulista
2815	F	Married	2	Vila Prudente
2817	F	Single	4	Itaquera
2818	M	Single	2	Itaquera
2821	F	Married	1	Itaquera
2825	F	Married	4	Guaianases
2826	M	Single	2	Cidade tiradentes
2828	F	Married	1	Cidade tiradentes
2829	F	Single	1	São Miguel Paulista
2830	M	Single	4	Cidade tiradentes
2832	M	Single	4	Itaquera
2834	M	Married	3	Cidade tiradentes
2838	M	Single	1	São Miguel Paulista
2840	M	Single	2	Cidade tiradentes
2842	F	Married	3	Cidade tiradentes
2844	F	Married	2	Itaquera
2846	F	Married	1	Guaianases
2848	F	Single	4	Itaquera
2850	M	Single	4	Guaianases
2852	M	Married	1	Cidade tiradentes
2856	F	Married	5	Itaquera
2857	M	Married	1	Itaquera
2858	F	Married	3	Cidade tiradentes
2861	M	Married	5	Cidade tiradentes
2862	F	Married	1	São Miguel Paulista
2863	M	Married	1	Itaquera
2866	F	Single	2	Cidade tiradentes
2868	M	Married	1	Cidade tiradentes
2869	F	Single	2	Itaquera
2870	M	Single	3	Cidade tiradentes
2872	F	Married	4	Vila Prudente
2876	F	Married	1	Cidade tiradentes
2878	F	Married	4	Guaianases
2879	M	Single	1	Itaquera
2880	F	Married	2	Cidade tiradentes
2882	M	Single	2	Guaianases
2883	F	Married	1	São Miguel Paulista
2885	F	Single	3	Guaianases
2886	F	Married	3	Guaianases
2890	F	Married	4	Itaquera
2893	F	Married	1	Guaianases
2894	M	Married	5	Vila Prudente
2896	F	Single	5	Guaianases
2897	F	Married	1	Itaquera
2901	M	Single	5	Cidade tiradentes
2903	M	Single	1	Guaianases
2905	M	Married	1	Guaianases
2907	F	Single	3	Itaquera
2908	M	Married	4	Guaianases
2911	M	Single	5	São Miguel Paulista
